2026-07-25T17:37:49.016Z	maiasaura	4-paris	start
2026-07-25T17:37:49.018Z	maiasaura	4-paris	done
2026-07-25T17:37:49.018Z	maiasaura	5-funfact	start
2026-07-25T17:37:49.020Z	maiasaura	5-funfact	done
2026-07-25T17:38:18.425Z	gorgonops	1-echelle	start
2026-07-25T17:38:18.429Z	gorgonops	1-echelle	done
2026-07-25T17:38:18.429Z	gorgonops	2-manger	start
2026-07-25T17:38:18.432Z	gorgonops	2-manger	done
2026-07-25T17:38:18.432Z	gorgonops	3-ecosysteme	start
2026-07-25T17:38:18.434Z	gorgonops	3-ecosysteme	done
2026-07-25T17:38:18.434Z	gorgonops	4-paris	start
2026-07-25T17:38:18.436Z	gorgonops	4-paris	done
2026-07-25T17:38:18.436Z	gorgonops	5-funfact	start
2026-07-25T17:38:18.438Z	gorgonops	5-funfact	done
2026-07-25T17:38:18.568Z	maiasaura	1-echelle	start
2026-07-25T17:38:18.572Z	maiasaura	1-echelle	done
2026-07-25T17:38:18.573Z	maiasaura	2-manger	start
2026-07-25T17:38:18.575Z	maiasaura	2-manger	done
2026-07-25T17:38:18.575Z	maiasaura	3-ecosysteme	start
2026-07-25T17:38:18.578Z	maiasaura	3-ecosysteme	done
2026-07-25T17:38:18.578Z	maiasaura	4-paris	start
2026-07-25T17:38:18.579Z	maiasaura	4-paris	done
2026-07-25T17:38:18.580Z	maiasaura	5-funfact	start
2026-07-25T17:38:18.582Z	maiasaura	5-funfact	done
2026-07-25T17:38:25.800Z	gorgonops	1-echelle	start
2026-07-25T17:38:56.130Z	gorgonops	1-echelle	done
2026-07-25T17:38:56.131Z	gorgonops	2-manger	start
2026-07-25T17:39:26.467Z	gorgonops	2-manger	done
2026-07-25T17:39:26.468Z	gorgonops	3-ecosysteme	start
2026-07-25T17:39:56.797Z	gorgonops	3-ecosysteme	done
2026-07-25T17:39:56.798Z	gorgonops	4-paris	start
2026-07-25T17:40:27.132Z	gorgonops	4-paris	done
2026-07-25T17:40:27.132Z	gorgonops	5-funfact	start
2026-07-25T17:40:57.472Z	gorgonops	5-funfact	done
2026-07-25T18:01:27.640Z	gorgonops	1-echelle	start
2026-07-25T18:02:36.774Z	gorgonops	1-echelle	done
2026-07-25T18:02:36.774Z	gorgonops	2-manger	start
2026-07-25T18:03:56.355Z	gorgonops	2-manger	done
2026-07-25T18:03:56.356Z	gorgonops	3-ecosysteme	start
2026-07-25T18:05:21.838Z	gorgonops	3-ecosysteme	done
2026-07-25T18:05:21.839Z	gorgonops	4-paris	start
2026-07-25T18:07:09.737Z	gorgonops	4-paris	done
2026-07-25T18:07:09.738Z	gorgonops	5-funfact	start
2026-07-25T18:08:23.824Z	gorgonops	5-funfact	done
2026-07-25T18:08:45.926Z	minmi	1-echelle	start
2026-07-25T18:09:49.273Z	minmi	1-echelle	done
2026-07-25T18:09:49.274Z	minmi	2-manger	start
2026-07-25T18:10:56.528Z	minmi	2-manger	done
2026-07-25T18:10:56.529Z	minmi	3-ecosysteme	start
2026-07-25T18:12:09.009Z	minmi	3-ecosysteme	done
2026-07-25T18:12:09.010Z	minmi	4-paris	start
2026-07-25T18:13:39.235Z	minmi	4-paris	done
2026-07-25T18:13:39.236Z	minmi	5-funfact	start
2026-07-25T18:14:55.166Z	minmi	5-funfact	done
2026-07-25T18:14:55.246Z	scutellosaurus	1-echelle	start
2026-07-25T18:16:04.463Z	scutellosaurus	1-echelle	done
2026-07-25T18:16:04.463Z	scutellosaurus	2-manger	start
2026-07-25T18:17:17.431Z	scutellosaurus	2-manger	done
2026-07-25T18:17:17.431Z	scutellosaurus	3-ecosysteme	start
2026-07-25T18:18:25.227Z	scutellosaurus	3-ecosysteme	done
2026-07-25T18:18:25.227Z	scutellosaurus	4-paris	start
2026-07-25T18:19:34.261Z	scutellosaurus	4-paris	done
2026-07-25T18:19:34.261Z	scutellosaurus	5-funfact	start
2026-07-25T18:20:46.902Z	scutellosaurus	5-funfact	done
2026-07-25T18:20:46.966Z	maiasaura	1-echelle	start
2026-07-25T18:22:00.209Z	maiasaura	1-echelle	done
2026-07-25T18:22:00.209Z	maiasaura	2-manger	start
2026-07-25T18:23:03.362Z	maiasaura	2-manger	done
2026-07-25T18:23:03.362Z	maiasaura	3-ecosysteme	start
2026-07-25T18:24:36.487Z	maiasaura	3-ecosysteme	done
2026-07-25T18:24:36.488Z	maiasaura	4-paris	start
2026-07-25T18:25:44.291Z	maiasaura	4-paris	done
2026-07-25T18:25:44.292Z	maiasaura	5-funfact	start
2026-07-25T18:27:01.356Z	maiasaura	5-funfact	done
2026-07-25T18:27:18.798Z	edaphosaurus	1-echelle	start
2026-07-25T18:28:44.291Z	edaphosaurus	1-echelle	done
2026-07-25T18:28:44.291Z	edaphosaurus	2-manger	start
2026-07-25T18:29:23.824Z	edaphosaurus	2-manger	done
2026-07-25T18:29:23.824Z	edaphosaurus	3-ecosysteme	start
2026-07-25T18:30:57.459Z	edaphosaurus	3-ecosysteme	done
2026-07-25T18:30:57.460Z	edaphosaurus	4-paris	start
2026-07-25T18:32:10.532Z	edaphosaurus	4-paris	done
2026-07-25T18:32:10.532Z	edaphosaurus	5-funfact	start
2026-07-25T18:33:43.100Z	edaphosaurus	5-funfact	done
2026-07-25T18:33:43.169Z	lystrosaurus	1-echelle	start
2026-07-25T18:34:58.997Z	lystrosaurus	1-echelle	done
2026-07-25T18:34:58.998Z	lystrosaurus	2-manger	start
2026-07-25T18:36:22.356Z	lystrosaurus	2-manger	done
2026-07-25T18:36:22.357Z	lystrosaurus	3-ecosysteme	start
2026-07-25T18:38:00.587Z	lystrosaurus	3-ecosysteme	done
2026-07-25T18:38:00.588Z	lystrosaurus	4-paris	start
2026-07-25T18:39:16.630Z	lystrosaurus	4-paris	done
2026-07-25T18:39:16.631Z	lystrosaurus	5-funfact	start
2026-07-25T18:40:50.288Z	lystrosaurus	5-funfact	done
2026-07-25T18:40:50.352Z	moschops	1-echelle	start
2026-07-25T18:42:04.135Z	moschops	1-echelle	done
2026-07-25T18:42:04.135Z	moschops	2-manger	start
2026-07-25T18:43:10.785Z	moschops	2-manger	done
2026-07-25T18:43:10.785Z	moschops	3-ecosysteme	start
2026-07-25T18:44:20.840Z	moschops	3-ecosysteme	done
2026-07-25T18:44:20.840Z	moschops	4-paris	start
2026-07-25T18:45:57.826Z	moschops	4-paris	done
2026-07-25T18:45:57.827Z	moschops	5-funfact	start
2026-07-25T18:47:15.928Z	moschops	5-funfact	done
2026-07-25T19:51:07.520Z	apatosaurus	1-echelle	start
2026-07-25T19:51:07.526Z	apatosaurus	1-echelle	done
2026-07-25T19:51:07.526Z	apatosaurus	2-manger	start
2026-07-25T19:51:07.528Z	apatosaurus	2-manger	done
2026-07-25T19:51:07.528Z	apatosaurus	3-ecosysteme	start
